Date,Open,Close,Volume,Down-F,Sp500,Nasdaq,Russel,NVDA,AMD,AVGO,QCOM,Gold,MGC_Gold,Silver,Eur_usd,Nikkei,Gpb_usd,Aud_usd,Usd_jpy,Fste,Iron_steel,Oil,BTC-USD,Sugar,Nat_Gas,Corn-F,Coffe-F,Feeder-F,Vix,Tnx,Bzf,Upper_bb,Middle_bb,Lower_bb,Sma,Mom5,Mom10,Mom15,Mom20,Slow_k,Slow_d,Fast_k,Fast_d,Trix,William_R,Rocr,Pro,Mfi,Macd,Macd_sig,Apo,Aroon_up,Aroon_down,Cci,Cmo,Dx,Ultosc,Name
3/2/2012,9.2,9.6,5337400,12968,1368.75,2643.5,,3.845000029,7.460000038,36.59999847,62.43000031,1708.800049,170.9799957,34.48099899,1.332267523,9777.030273,1.595914364,1.080777287,81.12000275,5911.100098,240.6100006,106.6999969,,24.95999908,2.483999968,659,201.6499939,158.1000061,17.29000092,1.985999942,123.6500015,9.971442949,9.372777767,8.774112585,7.89,0.4,1.8,2.1,2,61.11111111,55.09259259,83.33333333,61.11111111,,-7.142857143,1.230769231,8.590657165,82.93967963,0.701887965,0.646764895,0.695512821,21.42857143,71.42857143,78.91842346,33.06330929,39.02609056,61.7652206,VND
3/5/2012,9.8,10.1,822400,12961,1364.5,2616,,3.714999914,7.070000172,35.45000076,62.11000061,1703,170.3899994,33.65100098,1.318617582,9698.589844,1.583305597,1.072259545,81.6269989,5874.799805,233.7400055,106.7200012,,24.68000031,2.355000019,666.25,201.5,156.4499969,18.04999924,2.005000114,123.8000031,10.39476254,9.514762543,8.634762543,8.006666667,0.5,2,3,2.2,77.77777778,61.57407407,100,77.77777778,,0,1.24691358,9.650763954,82.44710068,0.748211501,0.667054216,0.793589744,14.28571429,100,120.9050351,40.50412084,47.95168978,62.56806663,VND
3/6/2012,10.8,10.3,14497500,12744,1342,2589.5,,3.680000067,6.900000095,35.31000137,61.56000137,1671.400024,167.2100067,32.74100113,1.322576404,9637.629883,1.58755362,1.067703009,81.51799774,5765.799805,227.0099945,104.6999969,,24.04999924,2.355999947,658,192.9499969,154.1499939,20.87000084,1.944000006,121.9800034,10.62183052,9.714967799,8.808105075,8.136666667,1.5,2,2.8,2.2,86.86868687,75.25252525,77.27272727,86.86868687,,-13.15789474,1.240963855,10.52995392,89.38784812,0.79193266,0.692029905,0.878846154,7.142857143,100,145.410628,43.22290011,57.36198126,62.83699453,VND
3/7/2012,10.6,10.4,5890800,12841,1352.75,2608.75,,3.702500105,7.170000076,35.75,62.72000122,1683.300049,168.3899994,33.54299927,1.312335968,9576.05957,1.572327137,1.05660212,80.66000366,5791.399902,227.3300018,106.1600037,,23.92000008,2.302000046,643.75,188.3999939,153.8999939,19.06999969,1.972000003,124.1200027,10.84374787,9.936885142,9.030022418,8.266666667,1.2,1.4,3.2,2.3,85.40669856,83.3510544,78.94736842,85.40669856,,-11.76470588,1.155555556,11.18679988,81.32280035,0.825139463,0.718651816,0.947435897,0,92.85714286,134.4444444,44.58640921,53.10337156,62.45918268,VND
3/8/2012,9.7,9.6,6759500,12911,1366.5,2637.75,,3.714999914,7.46999979,36.41999817,63.31999969,1698.099976,169.8699951,33.78900146,1.313991427,9768.959961,1.573564053,1.056881428,81.33799744,5859.700195,230.1199951,106.5800018,,23.95999908,2.272000074,645,189.3500061,154.9750061,17.95000076,2.013999939,125.4400024,10.72757852,10.04640306,9.36522761,8.363333333,0.4,0.3,2.2,1.8,63.18447634,78.48662059,33.33333333,63.18447634,,-40,1.032258065,11.35341727,72.99450899,0.777935227,0.730508498,0.971153846,0,85.71428571,69.14728682,19.79987181,37.11851312,60.44949662,VND
3/9/2012,9.5,9.7,3377500,12931,1372.5,2648.5,,3.704999924,7.579999924,36.77000046,63.93000031,1710.900024,171.1499939,34.17499924,1.327492356,9929.740234,1.58252883,1.064463973,81.58000183,5887.5,234.9900055,107.4000015,,23.65999985,2.323999882,654,185.6000061,153.9250031,17.11000061,2.038000107,125.9800034,10.69927937,10.06178427,9.424289173,8.46,0.1,0.5,1.9,2.2,46.31578947,64.96898813,26.66666667,46.31578947,,-42.30769231,1.054347826,11.03683898,69.06001521,0.7400637,0.732419539,0.952564103,0,78.57142857,36.8609407,21.60891837,29.82022372,58.37199266,VND
3/12/2012,9.7,9.1,5486600,12966,1372.5,2651.5,,3.647500038,7.5,36.59999847,63.84999847,1699.199951,169.9799957,33.37400055,1.312508225,9889.860352,1.567299843,1.056334257,82.3730011,5892.799805,233.4600067,106.3399963,,23.77000046,2.269000053,671.5,182.6000061,154.3500061,15.64000034,2.030999899,125.3399963,10.9091144,9.950782518,8.992450634,8.526666667,-1,-0.5,1,2,20,43.16675527,0,20,,-65.38461538,0.947916667,10.10771728,60.59271924,0.654095253,0.716754682,0.878205128,7.142857143,71.42857143,-27.01754386,6.13907513,22.78228654,51.35430027,VND
3/13/2012,9,9.7,3915500,13176,1396.25,2697.75,,3.69749999,7.760000229,37.63000107,64.84999847,1693.699951,169.4199982,33.54399872,1.316829085,9899.080078,1.565435171,1.053296804,82.36299896,5955.899902,241.1900024,106.7099991,,24.12999916,2.299000025,674,185.3500061,155.5249939,14.80000019,2.107000113,126.2200012,10.66757816,9.838120502,9.008662848,8.61,-0.6,0.9,1.4,2.2,23.47222222,29.92933723,43.75,23.47222222,,-50,1.102272727,9.713072757,60.39977849,0.627150228,0.698833791,0.850641026,0,64.28571429,-8.650406504,17.44826226,19.29973776,51.1892716,VND
3/14/2012,9.7,9.3,4241000,13195,1394.25,2706.25,,3.592499971,7.760000229,37.11000061,65.11000061,1642.5,164.2899933,32.14699936,1.308044434,10050.51953,1.570598483,1.054296255,82.95999908,5945.399902,245.7700043,105.4300003,,24.44000053,2.28399992,669.5,182.75,155.1999969,15.31000042,2.273999929,124.9700012,10.19165004,9.711650044,9.231650044,8.673333333,-1.1,0.1,0.3,2.1,21.72619048,21.73280423,21.42857143,21.72619048,,-68.18181818,1.010869565,8.853939129,60.07089423,0.566983611,0.672463755,0.779487179,28.57142857,57.14285714,-13.88034188,8.097329178,21.69169814,43.62208533,VND
3/15/2012,9.3,10.1,8658800,13238,1401.75,2715.75,,3.644999981,8.25,37.75999832,65.20999908,1659.099976,165.9499969,32.69300079,1.302252889,10123.28027,1.565435171,1.044004798,83.83999634,5940.700195,248.5200043,105.1100006,,25.5,2.279000044,669,184.4499969,154.375,15.42000008,2.280999899,123.5500031,10.377732,9.680308168,8.982884337,8.753333333,0.5,0.9,0.8,2.7,55.05952381,33.41931217,100,55.05952381,,-31.81818182,1.097826087,9.130936914,61.74355231,0.577200835,0.653411171,0.810897436,21.42857143,50,39.20377868,21.55019739,26.39091141,51.75007307,VND
