Date,Open,Close,Adj Close,Volume,Down-F,Sp500,Nasdaq,Russel,Gold,Silver,Eur_usd,Nikkei,Gpb_usd,Usd_jpy,Fste,Sugar,Nat_Gas,Corn-F,Coffe-F,Feeder-F,Vix,Tnx,Bzf,Upper_bb,Middle_bb,Lower_bb,Sma,Mom5,Mom10,Mom15,Mom20,Slow_k,Slow_d,Fast_k,Fast_d,Trix,William_R,Rocr,Pro,Mfi,Macd,Macd_sig,Apo,Aroon_up,Aroon_down,Cci,Cmo,Dx,Ultosc,Name
2010-01-15,129.17999267578125,127.13999938964844,127.13999938964844,15376500,10563.0,1132.25,1862.25,1862.25,1862.25,18.410999298095703,1.4390974044799805,10982.099609375,1.6269950866699219,90.75,5455.39990234375,27.6200008392334,5.690999984741211,371.5,140.75,97.9749984741211,17.90999984741211,3.6760001182556152,77.11000061035156,,,,,-6.3800048828125,-7.3800048828125,,,27.42120995519005,25.48292182995743,19.716294864608066,27.42120995519005,,,0.945138234846731,,,,,,,,,,,,AMZN
2010-01-19,126.30999755859375,127.61000061035156,127.61000061035156,8892600,10670.0,1145.75,1889.75,1889.75,1889.75,18.784000396728516,1.4281021356582642,10764.900390625,1.6356706619262695,91.1989974975586,5513.10009765625,28.979999542236328,5.557000160217285,369.25,140.89999389648438,98.25,17.579999923706055,3.7070000171661377,77.62999725341797,,,,,-2.6999969482421875,-6.2899932861328125,,,31.369222511217554,27.633170699538116,54.21482850895224,31.369222511217554,,,0.9530246932573014,,,,,,,,,,,,AMZN
2010-01-20,127.12999725341797,125.77999877929688,125.77999877929688,9074700,10557.0,1134.0,1867.0,1867.0,1867.0,17.865999221801758,1.4110342264175415,10737.51953125,1.6298059225082397,91.19200134277344,5420.7998046875,29.110000610351562,5.495999813079834,368.0,139.1999969482422,97.92500305175781,18.68000030517578,3.6589999198913574,76.31999969482422,,,,,-1.5699996948242188,-8.910003662109375,,,32.63266766353424,30.474366709980615,23.96687961704242,32.63266766353424,,,0.9338480696369023,,,,,,,,,,,,AMZN
2010-01-21,127.26000213623047,126.62000274658203,126.62000274658203,9970600,10338.0,1111.0,1841.0,1841.0,1841.0,17.496000289916992,1.4097015857696533,10868.41015625,1.620509147644043,90.39299774169922,5335.10009765625,29.260000228881836,5.614999771118164,372.0,138.6999969482422,97.42500305175781,22.270000457763672,3.6110000610351562,74.58000183105469,,,,,-2.4899978637695312,-5.629997253417969,,,38.67764794502467,34.22651270659215,37.851235709079354,38.67764794502467,,-82.31659107967447,0.957429132299297,,,,,,,,-87.2720233067632,,,,AMZN
2010-01-22,125.5999984741211,121.43000030517578,121.43000030517578,11568900,10151.0,1091.0,1797.75,1797.75,1797.75,16.917999267578125,1.414107084274292,10590.5498046875,1.611006498336792,89.80999755859375,5303.0,28.780000686645508,5.818999767303467,364.75,139.60000610351562,97.0999984741211,27.309999465942383,3.5980000495910645,72.83000183105469,,,,,-5.9199981689453125,-8.569999694824219,,,23.118219881626,31.4761784967283,7.536544318756227,23.118219881626,,-95.77288180791156,0.9340769254244291,,21.513471808182167,,,,100.0,0.0,-147.60817750884127,-47.001734896904715,67.35107630255068,,AMZN
2010-01-25,122.0999984741211,120.30999755859375,120.30999755859375,12023900,10140.0,1092.5,1798.5,1798.5,1798.5,17.131000518798828,1.4150075912475586,10512.6904296875,1.6250121593475342,90.41500091552734,5260.2998046875,29.799999237060547,5.7220001220703125,367.75,139.39999389648438,96.5250015258789,25.40999984741211,3.630000114440918,73.69000244140625,,,,,-6.8300018310546875,-13.210006713867188,-14.210006713867188,,21.717695502874673,27.837854443175107,19.765306480788443,21.717695502874673,,-87.3848174108479,0.9010634639667113,,21.0130584675378,,,,100.0,0.0,-199.1758432674262,-49.20175471143583,71.72625248065661,,AMZN
2010-01-26,120.55999755859375,119.4800033569336,119.4800033569336,9559000,10138.0,1087.25,1796.5,1796.5,1796.5,16.84600067138672,1.4082324504852295,10325.2802734375,1.614700198173523,89.62999725341797,5276.89990234375,29.299999237060547,5.485000133514404,362.25,138.25,96.6500015258789,24.549999237060547,3.630000114440918,73.29000091552734,,,,,-8.129997253417969,-10.829994201660156,-14.419990539550781,,13.192076987519213,19.342664124006625,12.274380163012978,13.192076987519213,,-91.81215421396763,0.9168905348433418,,27.39666220974948,,,,92.85714285714286,0.0,-159.83612293638376,-50.830675025161796,65.39722989611091,,AMZN
2010-01-27,121.02999877929688,122.75,122.75,14765300,10195.0,1094.5,1809.0,1809.0,1809.0,16.42799949645996,1.4030951261520386,10252.080078125,1.6178088188171387,89.94999694824219,5217.5,28.360000610351562,5.27400016784668,358.25,133.5500030517578,96.6500015258789,23.139999389648438,3.6440000534057617,72.23999786376953,,,,,-3.029998779296875,-4.599998474121094,-11.94000244140625,,26.06707181499378,20.325614768462554,46.161528801179934,26.06707181499378,,-70.2442143312091,0.9638790849686907,,35.6347080647348,,,,85.71428571428572,0.0,-111.78468076885204,-32.76728956742867,62.17880046500278,,AMZN
2010-01-28,124.43000030517578,126.02999877929688,126.02999877929688,27293100,10062.0,1079.25,1770.5,1770.5,1770.5,16.20199966430664,1.3968042135238647,10414.2900390625,1.614309310913086,89.77799987792969,5145.7001953125,29.0,5.138000011444092,361.75,132.9499969482422,96.80000305175781,23.729999542236328,3.6579999923706055,72.12999725341797,,,,,-0.5900039672851562,-3.0800018310546875,-6.220001220703125,,47.08771075156947,28.78228651802748,82.82722329051549,47.08771075156947,,-49.164517016355646,0.9761443589459038,,48.5711666983995,,,,78.57142857142857,7.142857142857143,-18.741268213499993,-17.559122674165636,31.66963430345579,,AMZN
2010-01-29,129.77000427246094,125.41000366210938,125.41000366210938,29471300,10017.0,1070.5,1739.25,1739.25,1739.25,16.183000564575195,1.3866932392120361,10198.0400390625,1.5984909534454346,90.2699966430664,5188.5,29.899999618530273,5.13100004196167,356.5,131.6999969482422,98.875,24.6200008392334,3.6089999675750732,71.45999908447266,,,,,3.9800033569335938,-1.9399948120117188,-4.589996337890625,,60.69471909526495,44.61650055394273,53.09540519409942,60.69471909526495,,-50.34059425082518,0.9847664323890357,,53.94522024981574,,,,71.42857142857143,0.0,35.28248991404675,-19.437648563822865,5.892743639058021,,AMZN
2010-02-01,123.18000030517578,118.87000274658203,118.87000274658203,37774400,10137.0,1086.25,1755.75,1755.75,1755.75,16.652999877929688,1.3926994800567627,10205.01953125,1.595252513885498,90.76000213623047,5247.39990234375,29.280000686645508,5.434000015258789,359.0,132.5500030517578,97.7249984741211,22.59000015258789,3.6540000438690186,73.11000061035156,,,,,-1.4399948120117188,-8.269996643066406,-14.650001525878906,-15.650001525878906,54.64383651789817,54.142088788244195,28.008881069079635,54.64383651789817,,-71.99111893092036,0.9349536205539755,,47.19025349486003,,,,100.0,0.0,-135.14129025031863,-36.003235291055006,35.88998598498641,,AMZN
2010-02-02,118.79000091552734,118.12000274658203,118.12000274658203,23079700,10224.0,1097.25,1769.0,1769.0,1769.0,16.736000061035156,1.3976240158081055,10371.08984375,1.599206805229187,90.4280014038086,5283.2998046875,29.399999618530273,5.453999996185303,365.0,135.0500030517578,97.2249984741211,21.479999542236328,3.634999990463257,76.05999755859375,,,,,-1.3600006103515625,-9.489997863769531,-12.189994812011719,-15.779991149902344,34.98447834459353,50.10767798591888,23.84914877060158,34.98447834459353,,-76.15085122939841,0.925632804495107,,44.62345925161364,,,,92.85714285714286,85.71428571428572,-141.76403304420242,-37.58816418793591,35.88998598498641,,AMZN
2010-02-03,117.12000274658203,119.0999984741211,119.0999984741211,12405900,10241.0,1096.5,1785.5,1785.5,1785.5,16.309999465942383,1.3901052474975586,10404.330078125,1.5920017957687378,90.83999633789062,5253.2001953125,28.579999923706055,5.419000148773193,353.0,133.0,97.4000015258789,21.600000381469727,3.703000068664551,75.91999816894531,,,,,-3.6500015258789062,-6.680000305175781,-8.25,-15.590003967285156,27.047512816856358,38.891942559782684,29.284508610887897,27.047512816856358,,-70.7154913891121,0.9468913947367974,,44.80767261750406,,,,85.71428571428572,78.57142857142857,-98.54290867256557,-32.954728346921655,32.89094805937624,,AMZN
2010-02-04,118.63999938964844,115.94000244140625,115.94000244140625,12784000,9979.0,1061.75,1734.75,1734.75,1734.75,15.343000411987305,1.3744947910308838,10355.98046875,1.5769885778427124,89.41000366210938,5139.2998046875,27.639999389648438,5.415999889373779,354.0,131.5500030517578,97.25,26.079999923706055,3.609999895095825,72.12999725341797,,,,,-10.089996337890625,-10.680000305175781,-13.169998168945312,-16.30999755859375,21.630616415082912,27.887535858844263,11.758191863759288,21.630616415082912,,-88.2418081362407,0.9156531347851035,,44.419400254244515,,,,78.57142857142857,71.42857142857143,-102.26261479726149,-39.97423832586146,34.90469047813248,,AMZN
2010-02-05,115.87999725341797,117.38999938964844,117.38999938964844,11024800,9941.0,1059.75,1745.0,1745.0,1745.0,14.822999954223633,1.368007779121399,10057.08984375,1.565802812576294,89.22000122070312,5060.89990234375,26.170000076293945,5.514999866485596,351.5,128.8000030517578,98.32499694824219,26.110000610351562,3.5460000038146973,69.58999633789062,120.86127070651021,118.57571359935815,116.2901564922061,,-8.020004272460938,-4.040000915527344,-9.959999084472656,-12.610000610351562,24.459883850155904,24.379337694031722,32.33695107582056,24.459883850155904,,-80.19967595184386,0.966729795722852,,45.505685346713015,,,,71.42857142857143,64.28571428571429,-105.89358881539364,-33.088592093148364,38.85642979375017,,AMZN
2010-02-08,119.37999725341797,116.83000183105469,116.83000183105469,9890200,9895.0,1056.0,1734.5,1734.5,1734.5,15.07800006866455,1.3654673099517822,9951.8203125,1.5576082468032837,89.22000122070312,5092.2998046875,26.600000381469727,5.401000022888184,356.0,130.64999389648438,99.2249984741211,26.510000228881836,3.5920000076293945,70.11000061035156,119.87533087098544,117.7145701122131,115.55380935344076,,-2.0400009155273438,-3.4799957275390625,-10.30999755859375,-16.69000244140625,27.886800077520224,24.65910011425301,39.56525729298085,27.886800077520224,,-83.30559586057889,0.9710747585557532,-4.237319805343582,49.606010797090796,,,-5.315896987915039,64.28571428571429,57.142857142857146,-64.24139404722143,-34.43013513315099,22.49761516076631,,AMZN
2010-02-09,118.19999694824219,118.02999877929688,118.02999877929688,9223000,10004.0,1066.25,1752.0,1752.0,1752.0,15.430999755859375,1.378207802772522,9932.900390625,1.5693906545639038,89.76799774169922,5111.7998046875,27.06999969482422,5.289999961853027,358.5,130.39999389648438,99.9749984741211,26.0,3.632999897003174,72.12999725341797,119.35398578737528,117.21358134640946,115.07317690544363,,-0.09000396728515625,-1.4500045776367188,-9.580001831054688,-12.279998779296875,42.95290731176643,31.766530413147517,56.956513566497904,42.95290731176643,,-76.65004110900806,0.9878640396978816,-3.9777274929445197,45.60317555306297,,,-4.964999467898636,57.142857142857146,50.0,-59.50150968355537,-28.48534236792294,22.497615160766305,,AMZN
2010-02-10,118.0,117.36000061035156,117.36000061035156,6233200,9985.0,1063.25,1744.75,1744.75,1744.75,15.302000045776367,1.3753266334533691,9963.990234375,1.5612071752548218,89.93000030517578,5132.0,26.639999389648438,5.291999816894531,361.75,132.1999969482422,100.25,25.399999618530273,3.694000005722046,72.54000091552734,118.34111471812936,116.94552423979843,115.5499337614675,,-1.7399978637695312,-5.3899993896484375,-8.419998168945312,-9.989997863769531,47.922722727592706,39.58747670562645,47.2463973232994,47.922722727592706,,-80.36605847338535,0.9560896180069374,-3.6837955022213356,46.485635418243234,,,-4.574678958990631,50.0,42.85714285714286,-69.290315461239,-30.337663489839823,25.534751158079615,,AMZN
2010-02-11,117.20999908447266,120.08999633789062,120.08999633789062,8343500,10110.0,1076.5,1775.5,1775.5,1775.5,15.592000007629395,1.3681762218475342,,1.5702037811279297,89.80999755859375,5161.5,27.530000686645508,5.395999908447266,363.25,132.1999969482422,100.5,23.959999084472656,3.7330000400543213,73.05000305175781,119.42909457878534,117.14846660708014,114.86783863537494,,4.149993896484375,-5.94000244140625,-6.530006408691406,-9.020004272460938,63.67148497838891,51.51570500591601,86.81154404536946,63.67148497838891,,-65.2246566033169,0.9528683448469412,-3.2051719293002856,50.90905324746608,,,-3.962307514288483,42.85714285714286,35.714285714285715,-19.971100696998846,-17.03578647958814,16.626182995740923,49.781080860524845,AMZN
2010-02-12,118.98999786376953,119.66000366210938,119.66000366210938,8073500,10117.0,1079.0,1783.25,1783.25,1783.25,15.449000358581543,1.363493800163269,10092.1904296875,1.5698094367980957,89.94999694824219,5142.5,26.950000762939453,5.4679999351501465,361.5,132.75,99.75,22.729999542236328,3.693000078201294,72.9000015258789,120.16456653007944,117.61475700785348,115.06494748562753,124.56500040690104,2.2700042724609375,-5.75,-1.7699966430664062,-7.689994812011719,69.08600487028544,60.226737525422344,73.2000732421875,69.08600487028544,,-67.60952916539192,0.9541503880703796,-3.0336486166947334,55.463877459155064,,,-3.7355765807322854,35.714285714285715,28.571428571428573,-16.854901713685894,-18.44755584072518,16.62618299574092,49.98420917781205,AMZN
2010-02-16,120.05999755859375,117.52999877929688,117.52999877929688,8932700,10241.0,1093.25,1799.25,1799.25,1799.25,16.149999618530273,1.3767088651657104,10034.25,1.579005479812622,90.24400329589844,5244.10009765625,27.360000610351562,5.309999942779541,367.25,133.4499969482422,101.125,22.25,3.6640000343322754,75.68000030517578,120.15884036276516,117.90862808848527,115.65841581420538,123.99866689046225,0.6999969482421875,-1.3400039672851562,-2.779998779296875,-9.610000610351562,64.67053005360694,65.80933996742708,33.99997287326389,64.67053005360694,,-79.42319597466009,0.9887271478394604,-3.23197798168944,51.302040920742364,,,-3.9642944825001365,28.571428571428573,21.42857142857143,-31.5827924630357,-25.23455934478582,13.73019188522015,51.794889580634326,AMZN
2010-02-17,117.06999969482422,116.30999755859375,116.30999755859375,8944800,10296.0,1099.5,1811.75,1811.75,1811.75,16.097999572753906,1.3606922626495361,10306.830078125,1.5682092905044556,91.05000305175781,5276.60009765625,26.1200008392334,5.386000156402588,360.0,132.25,101.57499694824219,21.719999313354492,3.742000102996826,76.2699966430664,120.73793113740297,117.84935963876165,114.96078814012034,123.41233367919922,-1.720001220703125,-1.8100051879882812,-3.1700057983398438,-11.300003051757812,40.85115998720806,58.2025649703668,15.353433846172814,40.85115998720806,,-86.18970061724869,0.984676556502699,-3.328541150290888,45.81491054232561,,,-4.06070498931102,21.42857142857143,14.285714285714286,-89.39718449890238,-28.88517080412302,19.96025279998641,46.426720172424666,AMZN
2010-02-18,115.83999633789062,118.08000183105469,118.08000183105469,9800100,10375.0,1105.5,1820.75,1820.75,1820.75,16.059999465942383,1.3461486101150513,10335.6904296875,1.5423054695129395,91.97699737548828,5325.10009765625,26.469999313354492,5.171999931335449,357.25,134.10000610351562,102.4749984741211,20.6299991607666,3.802999973297119,77.77999877929688,120.54025098097307,117.76185896167175,114.98346694237043,122.8586669921875,0.720001220703125,-1.0199966430664062,-4.6699981689453125,-7.6999969482421875,35.582602480872424,47.0347641738958,57.394400723180595,35.582602480872424,,-76.3727086964488,0.9914357963380828,-3.008532585772692,40.54999158396429,,,-3.6561539478791047,14.285714285714286,7.142857142857143,-61.565665702177526,-19.749564199702657,12.54960985827361,56.18373381231605,AMZN
2010-02-19,117.91000366210938,117.5199966430664,117.5199966430664,7115600,10378.0,1106.25,1819.25,1819.25,1819.25,16.413000106811523,1.3615074157714844,10123.580078125,1.5464078187942505,91.54000091552734,5358.2001953125,26.799999237060547,5.044000148773193,360.0,134.75,102.5999984741211,20.020000457763672,3.7820000648498535,78.19000244140625,119.83921708594744,117.66529445182135,115.49137181769527,122.36766688028972,-2.5699996948242188,1.5799942016601562,-8.510002136230469,-9.100006103515625,40.094329851617836,38.84269743989943,47.53515498550012,40.094329851617836,,-66.4855376684047,1.0136276881869022,-2.747115382332983,32.11066462125048,-3.525221679405931,-4.3486951825596725,-3.3280774630033108,7.142857142857143,0.0,2.6084967420707135,-21.641995935981974,9.488254391678863,55.257602546391674,AMZN
2010-02-22,117.37000274658203,118.01000213623047,118.01000213623047,6807300,10374.0,1107.5,1821.0,1821.0,1821.0,16.222000122070312,1.3605626821517944,10400.4697265625,1.548658847808838,91.23500061035156,5352.10009765625,24.790000915527344,4.894999980926514,371.5,129.85000610351562,101.82499694824219,19.940000534057617,3.7990000247955322,78.61000061035156,118.90539962042403,117.63625507546362,116.36711053050321,121.96800028483072,-1.6500015258789062,0.6200027465820312,-7.400001525878906,-3.4199981689453125,53.69718916823037,43.124707166906866,56.16201179601042,53.69718916823037,,-43.33329279066605,1.0052815635897916,-2.4784284860843364,39.1904102025679,-3.3035175854063255,-4.139659663129003,-2.9919874729254303,0.0,0.0,-1.5187494874500878,-18.997730290464705,13.087621342606598,57.31064534216094,AMZN
2010-02-23,118.01000213623047,117.23999786376953,117.23999786376953,7068200,10299.0,1097.25,1801.0,1801.0,1801.0,15.887999534606934,1.3527040481567383,10352.099609375,1.5445923805236816,90.16000366210938,5315.10009765625,24.3700008392334,4.7779998779296875,367.75,130.35000610351562,101.1500015258789,21.3700008392334,3.690999984741211,77.25,118.85981252179235,117.57685015272301,116.29388778365367,121.42533340454102,-0.29000091552734375,0.40999603271484375,-1.6300048828125,-3.0699996948242188,52.77488706287695,48.855468694241715,54.62749440712031,52.77488706287695,,-54.49277253241663,1.0035093385798943,-2.0732655975673966,44.11136535370646,-3.1535957148575733,-3.9424468734747173,-2.4948083437406154,21.42857142857143,28.571428571428573,-10.82746497922142,-21.871857037681302,11.45773053516585,49.703994912299265,AMZN
2010-02-24,117.95999908447266,119.72000122070312,119.72000122070312,7389900,10355.0,1103.5,1814.0,1814.0,1814.0,15.9399995803833,1.354316234588623,10198.830078125,1.5417109727859497,90.27899932861328,5342.89990234375,25.110000610351562,4.815999984741211,375.25,130.4499969482422,101.1500015258789,20.270000457763672,3.694999933242798,78.08999633789062,119.50066058422931,117.77835258058997,116.05604457695063,121.07233352661133,3.410003662109375,1.69000244140625,1.5999984741210938,0.23999786376953125,69.72768160501381,58.73325261204038,98.39353861191073,69.72768160501381,,-18.550702843994397,1.0143184144614485,-1.6787243872307356,41.80679065066469,-2.8023621215399714,-3.714429923087768,-2.0152569795266118,14.285714285714286,21.42857142857143,106.90609506558103,-8.516696586685018,8.160084011283367,50.96185266527775,AMZN
2010-02-25,118.16999816894531,118.19999694824219,118.19999694824219,9533400,10316.0,1102.25,1813.5,1813.5,1813.5,16.110000610351562,1.3536012172698975,10101.9599609375,1.5243902206420898,89.2699966430664,5278.2001953125,24.450000762939453,4.767000198364258,372.25,127.69999694824219,100.9000015258789,20.100000381469727,3.6419999599456787,76.29000091552734,119.71659037175026,117.99350223172598,116.27041409170171,120.7673334757487,0.1199951171875,0.839996337890625,-0.9000015258789062,-4.5500030517578125,70.8381987761487,64.44692248134648,59.493563309415045,70.8381987761487,,-40.57974539942083,1.0071574329713877,-1.2860153732058819,42.94691800778257,-2.6164972582362793,-3.4948433901174702,-1.5391675019875493,7.142857142857143,14.285714285714286,-34.96163588026463,-14.687418673281275,14.592221065880112,57.78421336251044,AMZN
2010-02-26,117.87999725341797,118.4000015258789,118.4000015258789,5721600,10311.0,1103.5,1818.5,1818.5,1818.5,16.5,1.3631035089492798,10126.0302734375,1.523902416229248,88.9209976196289,5354.5,24.1299991607666,4.813000202178955,378.0,129.0500030517578,101.05000305175781,19.5,3.5950000286102295,77.58999633789062,119.78262618652775,118.17188035165765,116.56113451678755,120.41033350626627,0.8800048828125,-1.6899948120117188,2.4599990844726562,-7.629997253417969,74.14802213052211,71.5713008372282,64.55696447024056,74.14802213052211,,-42.07117064288139,0.9859272640224197,-1.0255243345571632,49.97438572231096,-2.4251042251442954,-3.280895557122835,-1.2244878915639958,0.0,7.142857142857143,36.989319159894656,-13.601597272158397,7.776434028579921,58.13443351927052,AMZN
2010-03-01,118.69999694824219,124.54000091552734,124.54000091552734,13296500,10385.0,1114.5,1842.75,1842.75,1842.75,16.448999404907227,1.356208086013794,10172.0595703125,1.4978805780410767,89.1500015258789,5405.89990234375,22.260000228881836,4.678999900817871,370.75,129.5500030517578,102.0999984741211,19.260000228881836,3.6059999465942383,76.88999938964844,124.18613707756803,119.01811042397924,113.85008377039044,120.31666692097981,6.529998779296875,4.879997253417969,7.150001525878906,-0.8700027465820312,74.22946962342867,73.07189684336647,98.63788109063039,74.22946962342867,,-1.2195396158477347,1.0407821920781306,-0.4577180522439982,51.632233873909136,-1.7577153820929254,-2.976259522116853,-0.5461544623741759,50.0,100.0,292.027216661656,13.479901696588058,17.560532839315098,65.6742019748234,AMZN
2010-03-02,125.01000213623047,125.52999877929688,125.52999877929688,12097500,10399.0,1117.5,1852.25,1852.25,1852.25,17.04400062561035,1.3620638847351074,10221.83984375,1.5028102397918701,88.73999786376953,5484.10009765625,22.639999389648438,4.708000183105469,370.5,130.1999969482422,102.375,19.059999465942383,3.614000082015991,78.18000030517578,126.67854696326823,120.42366203757979,114.16877711189134,120.2630002339681,8.290000915527344,8.0,8.699996948242188,6.659996032714844,82.45625375268389,76.94458183554487,84.1739156971807,82.45625375268389,,-14.525138644317957,1.0680677280957245,-0.20967157140373244,60.76120138458738,-1.1358272523121684,-2.6081730681559163,-0.25051317459497113,42.85714285714286,100.0,299.5615673429238,16.918969580160475,27.058674114336878,65.36065306043393,AMZN
2010-03-03,125.4000015258789,125.88999938964844,125.88999938964844,6440400,10387.0,1118.5,1852.0,1852.0,1852.0,17.30900001525879,1.3701633214950562,10253.1396484375,1.5103002786636353,88.56999969482422,5533.2001953125,22.049999237060547,4.756999969482422,375.75,129.6999969482422,102.5,18.829999923706055,3.625,79.25,128.97258283297563,122.03665399878378,115.10072516459192,120.20566685994466,6.1699981689453125,9.580001831054688,7.8600006103515625,7.769996643066406,90.0387175250018,82.24148030037144,87.3043557871943,90.0387175250018,,-11.6520289442086,1.0823661080916844,0.04514672747104179,60.42734237887415,-0.6069310648796886,-2.207924667500671,0.05403768099270678,35.714285714285715,92.85714285714286,189.00485481793382,18.192387986145967,24.926627702693544,65.07019681035163,AMZN
2010-03-04,125.9800033569336,128.52999877929688,128.52999877929688,7509700,10431.0,1122.25,1859.75,1859.75,1859.75,17.1560001373291,1.3584003448486328,10145.7197265625,1.50360107421875,89.16000366210938,5527.2001953125,21.670000076293945,4.574999809265137,372.0,127.8499984741211,102.5250015258789,18.719999313354492,3.6059999465942383,78.54000091552734,130.5619430352118,123.84390477974165,117.12586652427149,120.29733352661133,10.330001831054688,10.449996948242188,11.169998168945312,9.430000305175781,89.5925963755388,87.3625225510748,97.29951764224145,89.5925963755388,,-2.280877961826943,1.0884992952760428,0.5186767916004573,60.33225519337846,0.02496112518757343,-1.7613475089630222,0.6226276006454157,28.571428571428573,100.0,165.95391285555,27.025716112308473,31.332219791905143,69.7844120699411,AMZN
