Date,Open,Close,Adj Close,Volume,Down-F,Sp500,Nasdaq,Russel,Gold,Silver,Eur_usd,Nikkei,Gpb_usd,Usd_jpy,Fste,Sugar,Nat_Gas,Corn-F,Coffe-F,Feeder-F,Vix,Tnx,Bzf,Upper_bb,Middle_bb,Lower_bb,Sma,Mom5,Mom10,Mom15,Mom20,Slow_k,Slow_d,Fast_k,Fast_d,Trix,William_R,Rocr,Pro,Mfi,Macd,Macd_sig,Apo,Aroon_up,Aroon_down,Cci,Cmo,Dx,Ultosc,Name
2010-01-21,7.574285984039307,7.431070804595947,6.353699207305908,608154400,10338.0,1111.0,1841.0,1841.0,1841.0,17.496000289916992,1.4097015857696533,10868.41015625,1.620509147644043,90.39299774169922,5335.10009765625,29.260000228881836,5.614999771118164,372.0,138.6999969482422,97.42500305175781,22.270000457763672,3.6110000610351562,74.58000183105469,,,,,-0.09214305877685547,-0.10357236862182617,,,62.670728006391585,61.439512199094594,22.72711599070364,62.670728006391585,,-65.44845865758134,0.9862538455716153,,,,,,,,-54.25906812405476,,,,AAPL
2010-01-22,7.385000228881836,7.0625,6.038562297821045,881767600,10151.0,1091.0,1797.75,1797.75,1797.75,16.917999267578125,1.414107084274292,10590.5498046875,1.611006498336792,89.80999755859375,5303.0,28.780000686645508,5.818999767303467,364.75,139.60000610351562,97.0999984741211,27.309999465942383,3.5980000495910645,72.83000183105469,,,,,-0.4171428680419922,-0.45821380615234375,,,30.85766116441691,51.82576964058222,3.2081970236202406,30.85766116441691,,-96.7987684506022,0.9390730962561691,,41.30345438244717,,,,100.0,14.285714285714286,-265.76657193153005,-27.523289276811507,55.06691147543171,,AAPL
2010-01-25,7.232500076293945,7.252500057220459,6.201018810272217,1065699600,10140.0,1092.5,1798.5,1798.5,1798.5,17.131000518798828,1.4150075912475586,10512.6904296875,1.6250121593475342,90.41500091552734,5260.2998046875,29.799999237060547,5.7220001220703125,367.75,139.39999389648438,96.5250015258789,25.40999984741211,3.630000114440918,73.69000244140625,,,,,-0.1021428108215332,-0.31821393966674805,-0.2735710144042969,,19.357438449247628,37.62860920668537,32.137002333419005,19.357438449247628,,-67.93277189169609,0.9579677769101321,,44.89016248125888,,,,92.85714285714286,7.142857142857143,-165.33551025121628,-13.709320007998121,55.06691147543171,,AAPL
2010-01-26,7.3553571701049805,7.355000019073486,6.2886576652526855,1867110000,10138.0,1087.25,1796.5,1796.5,1796.5,16.84600067138672,1.4082324504852295,10325.2802734375,1.614700198173523,89.62999725341797,5276.89990234375,29.299999237060547,5.485000133514404,362.25,138.25,96.6500015258789,24.549999237060547,3.630000114440918,73.29000091552734,,,,,-0.3249998092651367,-0.14892911911010742,-0.28821420669555664,,27.696173454200665,25.97042435595506,47.74332100556274,27.696173454200665,,-52.25667899443725,0.980153181570934,,51.776320589777654,,,,85.71428571428572,0.0,-37.152338247752624,-6.976864394396746,14.725680276537966,,AAPL
2010-01-27,7.387499809265137,7.424285888671875,6.347898006439209,1722568400,10195.0,1094.5,1809.0,1809.0,1809.0,16.42799949645996,1.4030951261520386,10252.080078125,1.6178088188171387,89.94999694824219,5217.5,28.360000610351562,5.27400016784668,358.25,133.5500030517578,96.6500015258789,23.139999389648438,3.6440000534057617,72.23999786376953,,,,,-0.13750028610229492,0.005714893341064453,-0.23214292526245117,,48.217906611402235,31.7571728382835,64.77339649522494,48.217906611402235,,-41.707432527599536,1.0007703496191735,,46.436698994764924,,,,78.57142857142857,64.28571428571429,-62.979583749971546,-2.556615069932727,22.112521947836036,,AAPL
2010-01-28,7.318929195404053,7.117499828338623,6.085590362548828,1173502400,10062.0,1079.25,1770.5,1770.5,1770.5,16.20199966430664,1.3968042135238647,10414.2900390625,1.614309310913086,89.77799987792969,5145.7001953125,29.0,5.138000011444092,361.75,132.9499969482422,96.80000305175781,23.729999542236328,3.6579999923706055,72.12999725341797,,,,,-0.3135709762573242,-0.4057140350341797,-0.4171433448791504,,41.795568622561284,39.236549562721386,12.869988366896155,41.795568622561284,,-88.41770378211355,0.9460717131797327,,43.85547629974406,,,,71.42857142857143,57.142857142857146,-148.98943058100147,-18.595709102120324,24.04080360928378,,AAPL
2010-01-29,7.181428909301758,6.859285831451416,5.864811420440674,1245952400,10017.0,1070.5,1739.25,1739.25,1739.25,16.183000564575195,1.3866932392120361,10198.0400390625,1.5984909534454346,90.2699966430664,5188.5,29.899999618530273,5.13100004196167,356.5,131.6999969482422,98.875,24.6200008392334,3.6089999675750732,71.45999908447266,,,,,-0.20321416854858398,-0.6203570365905762,-0.6614279747009277,,28.45288325982664,39.48878616459671,7.715264917358805,28.45288325982664,,-92.845842001218,0.9170606073665424,,37.69257586725855,,,,100.0,50.0,-200.3502893878243,-29.16411822588695,40.25745556252606,,AAPL
2010-02-01,6.870357036590576,6.9546427726745605,5.946343898773193,749876400,10137.0,1086.25,1755.75,1755.75,1755.75,16.652999877929688,1.3926994800567627,10205.01953125,1.595252513885498,90.76000213623047,5247.39990234375,29.280000686645508,5.434000015258789,359.0,132.5500030517578,97.7249984741211,22.59000015258789,3.6540000438690186,73.11000061035156,,,,,-0.29785728454589844,-0.40000009536743164,-0.6160712242126465,-0.5714282989501953,13.22718896617036,27.82521361618608,19.096313614256104,13.22718896617036,,-82.29250113197033,0.9456125739149693,,37.00374366757305,,,,92.85714285714286,42.85714285714286,-158.8438883194083,-22.822536458049704,40.257455562526076,,AAPL
2010-02-02,6.996786117553711,6.994999885559082,5.980851650238037,698342400,10224.0,1097.25,1769.0,1769.0,1769.0,16.736000061035156,1.3976240158081055,10371.08984375,1.599206805229187,90.4280014038086,5283.2998046875,29.399999618530273,5.453999996185303,365.0,135.0500030517578,97.2249984741211,21.479999542236328,3.634999990463257,76.05999755859375,,,,,-0.3600001335144043,-0.684999942779541,-0.5089292526245117,-0.6482143402099609,18.135420618872885,19.938497614956614,27.59468332500373,18.135420618872885,,-77.82609980548054,0.910807297123635,,41.97265955756501,,,,85.71428571428572,35.714285714285715,-113.60588187079391,-20.13425320001522,38.954511625112396,,AAPL
2010-02-03,6.9703569412231445,7.115356922149658,6.08375883102417,615328000,10241.0,1096.5,1785.5,1785.5,1785.5,16.309999465942383,1.3901052474975586,10404.330078125,1.5920017957687378,90.83999633789062,5253.2001953125,28.579999923706055,5.419000148773193,353.0,133.0,97.4000015258789,21.600000381469727,3.703000068664551,75.91999816894531,,,,,-0.3089289665222168,-0.4464292526245117,-0.30321407318115234,-0.541071891784668,35.19206081515441,22.184890133399207,58.885185506203385,35.19206081515441,,-64.5059490449759,0.9409624601507799,,41.87257626406545,,,,78.57142857142857,28.571428571428573,-68.28556387970747,-12.243911046004976,23.92284552324252,,AAPL
2010-02-04,7.026071071624756,6.85892915725708,5.86450719833374,757652000,9979.0,1061.75,1734.75,1734.75,1734.75,15.343000411987305,1.3744947910308838,10355.98046875,1.5769885778427124,89.41000366210938,5139.2998046875,27.639999389648438,5.415999889373779,354.0,131.5500030517578,97.25,26.079999923706055,3.609999895095825,72.12999725341797,,,,,-0.25857067108154297,-0.5721416473388672,-0.6642847061157227,-0.6757140159606934,33.84758115579818,29.05835419660848,15.062874636187411,33.84758115579818,,-92.88531583819105,0.9230068367825253,,37.64010826577987,,,,71.42857142857143,21.42857142857143,-99.86970807445908,-23.736639965894707,29.919737928882128,,AAPL
2010-02-05,6.879642963409424,6.980713844299316,5.968634605407715,850306800,9941.0,1059.75,1745.0,1745.0,1745.0,14.822999954223633,1.368007779121399,10057.08984375,1.565802812576294,89.22000122070312,5060.89990234375,26.170000076293945,5.514999866485596,351.5,128.8000030517578,98.32499694824219,26.110000610351562,3.5460000038146973,69.58999633789062,7.120573239827652,6.956028219262436,6.791483198697219,,0.12142801284790039,-0.0817861557006836,-0.4989290237426758,-0.5399999618530273,41.08426222938564,36.707968066779394,49.3047265457661,41.08426222938564,,-79.40716418477555,0.9884196593698147,,43.088170005167626,,,,64.28571428571429,14.285714285714286,-85.85536478383824,-15.968814786299873,31.39115779126498,,AAPL
2010-02-08,6.98892879486084,6.932857036590576,5.927716255187988,478270800,9895.0,1056.0,1734.5,1734.5,1734.5,15.07800006866455,1.3654673099517822,9951.8203125,1.5576082468032837,89.22000122070312,5092.2998046875,26.600000381469727,5.401000022888184,356.0,130.64999389648438,99.2249984741211,26.510000228881836,3.5920000076293945,70.11000061035156,7.104045016696775,6.9358336426960285,6.767622268695282,,-0.021785736083984375,-0.3196430206298828,-0.421785831451416,-0.6378569602966309,33.113632780104744,36.015158721762845,34.9732971583607,33.113632780104744,,-84.70357153788592,0.9559265056038638,-3.3337894666902343,41.778162288696336,,,-0.2440246863242903,57.142857142857146,7.142857142857143,-63.23180474672129,-18.14346887205487,24.066358710598212,,AAPL
2010-02-09,7.014999866485596,7.006785869598389,5.990926742553711,632886800,10004.0,1066.25,1752.0,1752.0,1752.0,15.430999755859375,1.378207802772522,9932.900390625,1.5693906545639038,89.76799774169922,5111.7998046875,27.06999969482422,5.289999961853027,358.5,130.39999389648438,99.9749984741211,26.0,3.632999897003174,72.12999725341797,7.099958859921211,6.930455215441587,6.7609515709619625,,0.01178598403930664,-0.34821414947509766,-0.6732139587402344,-0.4971432685852051,47.1301347041744,40.44267657122159,57.112380408396405,47.1301347041744,,-74.68029962768495,0.9526561320772148,-3.1329087630043437,46.51016552571049,,,-0.22869502275417997,50.0,0.0,-44.55546737602878,-13.26697366671664,24.066358710598216,,AAPL
2010-02-10,6.996070861816406,6.968571186065674,5.958252429962158,370361600,9985.0,1063.25,1744.75,1744.75,1744.75,15.302000045776367,1.3753266334533691,9963.990234375,1.5612071752548218,89.93000030517578,5132.0,26.639999389648438,5.291999816894531,361.75,132.1999969482422,100.25,25.399999618530273,3.694000005722046,72.54000091552734,7.0343373080796905,6.931966510085076,6.829595712090461,,-0.14678573608398438,-0.45571470260620117,-0.5932149887084961,-0.4499998092651367,49.62251980223211,43.28876242883708,56.78188183993921,49.62251980223211,,-79.24130136120935,0.9386183790010646,-3.112642258700913,47.48822874125908,,,-0.22640795279771897,42.85714285714286,21.42857142857143,-49.83423229606716,-15.215102537737094,25.32473739225703,,AAPL
2010-02-11,6.960000038146973,7.0953569412231445,6.066658020019531,550345600,10110.0,1076.5,1775.5,1775.5,1775.5,15.592000007629395,1.3681762218475342,,1.5702037811279297,89.80999755859375,5161.5,27.530000686645508,5.395999908447266,363.25,132.1999969482422,100.5,23.959999084472656,3.7330000400543213,73.05000305175781,7.060600192008687,6.9512109606016,6.841821729194512,,0.23642778396606445,-0.022142887115478516,-0.33571386337280273,-0.4278569221496582,67.2531086483625,54.66858771825633,87.86506369675186,67.2531086483625,,-64.10915854065246,0.996888951506916,-3.1226934196832232,53.02144883138071,,,-0.22646518853994557,35.714285714285715,14.285714285714286,-8.814982550944837,-6.655724097195047,12.42608978427958,49.52290455334264,AAPL
2010-02-12,7.075356960296631,7.156428813934326,6.118875026702881,655468800,10117.0,1079.0,1783.25,1783.25,1783.25,15.449000358581543,1.363493800163269,10092.1904296875,1.5698094367980957,89.94999694824219,5142.5,26.950000762939453,5.4679999351501465,361.5,132.75,99.75,22.729999542236328,3.693000078201294,72.9000015258789,7.153501589986792,6.988613929463991,6.82372626894119,7.284678522745768,0.17571496963500977,0.29714298248291016,0.09392881393432617,-0.323214054107666,76.05160086655314,64.30907643904925,83.50785706296836,76.05160086655314,,-56.820103874876644,1.043319813430203,-3.2363894090085923,51.39403354251995,,,-0.2342399053084545,28.571428571428573,7.142857142857143,29.32266209850674,-2.69795833934938,5.415574671168475,49.35338812054823,AAPL
2010-02-16,7.2121429443359375,7.264286041259766,6.211094856262207,543737600,10241.0,1093.25,1799.25,1799.25,1799.25,16.149999618530273,1.3767088651657104,10034.25,1.579005479812622,90.24400329589844,5244.10009765625,27.360000610351562,5.309999942779541,367.25,133.4499969482422,101.125,22.25,3.6640000343322754,75.68000030517578,7.257867801496058,7.0459368944286105,6.834005987361163,7.275952355066935,0.33142900466918945,0.3096432685852051,0.01178598403930664,-0.09035682678222656,89.45385665456496,77.58618872316019,96.98864920397465,89.45385665456496,,-35.31718068328166,1.0445232456513542,-2.935115036334926,45.24375007834794,,,-0.21214511455633644,21.42857142857143,0.0,126.0648740051486,4.072262240147762,1.7413776607661722,59.752422905527716,AAPL
2010-02-17,7.292500019073486,7.23392915725708,6.185138702392578,436396800,10296.0,1099.5,1811.75,1811.75,1811.75,16.097999572753906,1.3606922626495361,10306.830078125,1.5682092905044556,91.05000305175781,5276.60009765625,26.1200008392334,5.386000156402588,360.0,132.25,101.57499694824219,21.719999313354492,3.742000102996826,76.2699966430664,7.31752549013662,7.1061462695281,6.89476704891958,7.26230951944987,0.2271432876586914,0.23892927169799805,-0.12107086181640625,-0.44607067108154297,87.77530512173131,84.42692088094981,82.82940909825089,87.77530512173131,,-19.344177328118832,1.0341571516235846,-2.328128239125815,51.51476965160683,,,-0.16797157434316823,14.285714285714286,0.0,138.21337599825665,2.0334547370091545,0.5985484424520079,55.26498679395243,AAPL
2010-02-18,7.201070785522461,7.247499942779541,6.196742057800293,422825200,10375.0,1105.5,1820.75,1820.75,1820.75,16.059999465942383,1.3461486101150513,10335.6904296875,1.5423054695129395,91.97699737548828,5325.10009765625,26.469999313354492,5.171999931335449,357.25,134.10000610351562,102.4749984741211,20.6299991607666,3.802999973297119,77.77999877929688,7.287926683093918,7.160216084383393,7.032505485672868,7.248678557078043,0.2789287567138672,0.1321430206298828,-0.17678594589233398,-0.3142862319946289,88.78486868405044,88.67134348678223,86.53654774992576,88.78486868405044,,-9.815112005849564,1.0185715238287667,-1.8557098444110327,60.72183152311492,,,-0.13370414880605885,7.142857142857143,0.0,130.04829217366316,2.948778449282525,0.5985484424520002,62.21709026062931,AAPL
2010-02-19,7.209286212921143,7.202499866485596,6.158265590667725,415469600,10378.0,1106.25,1819.25,1819.25,1819.25,16.413000106811523,1.3615074157714844,10123.580078125,1.5464078187942505,91.54000091552734,5358.2001953125,26.799999237060547,5.044000148773193,360.0,134.75,102.5999984741211,20.020000457763672,3.7820000648498535,78.19000244140625,7.274119409332465,7.19793668646162,7.121753963590776,7.237607113520304,0.10714292526245117,0.3435707092285156,0.08500003814697266,-0.22857093811035156,79.79997802043926,85.45338394207367,70.03397721314109,79.79997802043926,,-19.613701380374792,1.0500910129484282,-1.5021052193097673,66.70101467239357,-0.09634893176990733,-0.17372681556814573,-0.10810205569634057,0.0,85.71428571428572,96.03063831452278,-0.3751935556425373,0.5985484424520046,62.63654960328838,AAPL
2010-02-22,7.226428985595703,7.1578569412231445,6.120095729827881,390563600,10374.0,1107.5,1821.0,1821.0,1821.0,16.222000122070312,1.3605626821517944,10400.4697265625,1.548658847808838,91.23500061035156,5352.10009765625,24.790000915527344,4.894999980926514,371.5,129.85000610351562,101.82499694824219,19.940000534057617,3.7990000247955322,78.61000061035156,7.28983587170211,7.214617988512238,7.139400105322366,7.225511884689331,0.0014281272888183594,0.17714309692382812,0.2985711097717285,0.09535694122314453,60.19791465531091,76.26092045326686,24.02321900286587,60.19791465531091,,-28.900481286180778,1.0253760719712768,-1.260094593102279,69.59590013946536,-0.08865848761026385,-0.15671314997656935,-0.09050819812676902,28.571428571428573,78.57142857142857,56.1721076196542,-3.697190247440819,8.264095252705115,61.36734359341788,AAPL
2010-02-23,7.142857074737549,7.0378570556640625,6.017494201660156,575094800,10299.0,1097.25,1801.0,1801.0,1801.0,15.887999534606934,1.3527040481567383,10352.099609375,1.5445923805236816,90.16000366210938,5315.10009765625,24.3700008392334,4.7779998779296875,367.75,130.35000610351562,101.1500015258789,21.3700008392334,3.690999984741211,77.25,7.353032670023046,7.201816559351471,7.050600448679896,7.20774998664856,-0.22642898559570312,0.10500001907348633,0.08321428298950195,-0.21464300155639648,36.584923481537224,58.8609387190958,15.697574228604696,36.584923481537224,,-53.86328377633088,1.0151452739497313,-0.8178699986152097,61.67328561875731,-0.0911954981553107,-0.1436096196123176,-0.05860577791165067,21.42857142857143,71.42857142857143,-10.085017401083693,-12.17462736490638,20.266205878550036,53.207765450486654,AAPL
2010-02-24,7.0796427726745605,7.166429042816162,6.127425193786621,460566400,10355.0,1103.5,1814.0,1814.0,1814.0,15.9399995803833,1.354316234588623,10198.830078125,1.5417109727859497,90.27899932861328,5342.89990234375,25.110000610351562,4.815999984741211,375.25,130.4499969482422,101.1500015258789,20.270000457763672,3.694999933242798,78.08999633789062,7.325583906160415,7.185876174019377,7.046168441878339,7.1964999834696455,-0.06750011444091797,0.15964317321777344,0.17142915725708008,-0.18857097625732422,33.411439228390485,43.39809245507954,60.51352445370086,33.411439228390485,,-27.117282260656342,1.02278408048838,-0.501374833729029,60.91128523778765,-0.08188746472798236,-0.13126518863545056,-0.0358905180906639,14.285714285714286,64.28571428571429,32.814972233221916,-1.8313682293628015,19.73294458491569,52.10865050027712,AAPL
2010-02-25,7.049285888671875,7.214285850524902,6.168344497680664,665126000,10316.0,1102.25,1813.5,1813.5,1813.5,16.110000610351562,1.3536012172698975,10101.9599609375,1.5243902206420898,89.2699966430664,5278.2001953125,24.450000762939453,4.767000198364258,372.25,127.69999694824219,100.9000015258789,20.100000381469727,3.6419999599456787,76.29000091552734,7.305347313936353,7.180034211977194,7.054721110018035,7.189690478642782,-0.03321409225463867,0.24571466445922852,0.09892892837524414,-0.21000003814697266,53.39657403699024,41.130978915639325,83.97862342866514,53.39657403699024,,-17.161939111148143,1.0352604081810284,0.07666063725318152,70.48236955446423,-0.06984401838247845,-0.11898095458485614,0.005473959140288365,7.142857142857143,57.142857142857146,39.51319974958768,1.7982750042861433,12.781087699839484,56.4403806188282,AAPL
2010-02-26,7.2278571128845215,7.307857036590576,6.248347759246826,507460800,10311.0,1103.5,1818.5,1818.5,1818.5,16.5,1.3631035089492798,10126.0302734375,1.523902416229248,88.9209976196289,5354.5,24.1299991607666,4.813000202178955,378.0,129.0500030517578,101.05000305175781,19.5,3.5950000286102295,77.58999633789062,7.3692218306753325,7.194058689602517,7.018895548529702,7.18251191775004,0.10535717010498047,0.21250009536743164,0.4489278793334961,0.19035720825195312,79.55939867836963,55.45580398125012,94.18604815274291,79.55939867836963,,-4.9238956077713265,1.029949176218723,0.5655755000138,69.20153693750886,-0.05214795847255704,-0.10561435536239631,0.04032972837105753,0.0,100.0,113.72749099610178,8.654023473200693,2.368383449640419,58.63342794164774,AAPL
2010-03-01,7.348214149475098,7.463929176330566,6.381791591644287,550093600,10385.0,1114.5,1842.75,1842.75,1842.75,16.448999404907227,1.356208086013794,10172.0595703125,1.4978805780410767,89.1500015258789,5405.89990234375,22.260000228881836,4.678999900817871,370.75,129.5500030517578,102.0999984741211,19.260000228881836,3.6059999465942383,76.88999938964844,7.523605103187745,7.238416136237603,6.953227169287461,7.181988128026327,0.3060722351074219,0.30750036239624023,0.48321533203125,0.6046433448791504,91.48881571967019,74.81492947834336,96.3017755776025,91.48881571967019,,-3.303010125991197,1.0429684092989935,1.1265523681954346,69.65048121165465,-0.025239046159627243,-0.0895392935218425,0.08034577736487769,0.0,100.0,190.106609822203,18.832564194392656,13.713327210045717,62.60273368102087,AAPL
2010-03-02,7.497499942779541,7.458929061889648,6.377517223358154,566546400,10399.0,1117.5,1852.25,1852.25,1852.25,17.04400062561035,1.3620638847351074,10221.83984375,1.5028102397918701,88.73999786376953,5484.10009765625,22.639999389648438,4.708000183105469,370.5,130.1999969482422,102.375,19.059999465942383,3.614000082015991,78.18000030517578,7.542308515032255,7.29752659717413,7.052744679316005,7.185464334487915,0.42107200622558594,0.1946430206298828,0.5260720252990723,0.5042862892150879,92.09471669084309,87.71431036296097,85.79632634218386,92.09471669084309,,-11.806742592821116,1.0267945149081887,1.334725172401626,69.53088349015837,-0.00426781007316368,-0.07248499683210674,0.09539618247594639,14.285714285714286,100.0,177.00309150169986,18.377466766744956,17.9757614213152,62.07274292931256,AAPL
2010-03-03,7.4621429443359375,7.476070880889893,6.392174243927002,372052800,10387.0,1118.5,1852.0,1852.0,1852.0,17.30900001525879,1.3701633214950562,10253.1396484375,1.5103002786636353,88.56999969482422,5533.2001953125,22.049999237060547,4.756999969482422,375.75,129.6999969482422,102.5,18.829999923706055,3.625,79.25,7.568094974809828,7.358179757216142,7.148264539622456,7.17866670290629,0.30964183807373047,0.2421417236328125,0.4692850112915039,0.48107099533081055,90.44584954330355,91.34312731793894,89.2394467101243,90.44584954330355,,-8.944663606797526,1.0334730570854285,1.585194165588413,69.26836304864354,0.013578720115089205,-0.05527225344266755,0.11343414355547043,7.142857142857143,92.85714285714286,150.3254634889304,19.515468637210105,17.97576142131521,64.76363488963625,AAPL
2010-03-04,7.474286079406738,7.525356769561768,6.434315204620361,366041200,10431.0,1122.25,1859.75,1859.75,1859.75,17.1560001373291,1.3584003448486328,10145.7197265625,1.50360107421875,89.16000366210938,5527.2001953125,21.670000076293945,4.574999809265137,372.0,127.8499984741211,102.5250015258789,18.719999313354492,3.6059999465942383,78.54000091552734,7.562815689659586,7.416465614369322,7.270115539079058,7.17745238939921,0.31107091903686523,0.27785682678222656,0.5567855834960938,0.4099998474121094,90.89381886030799,91.14479503148488,97.64568352861582,90.89381886030799,,-1.3618995420505642,1.0383382999621886,1.7960150960386827,68.57436572725459,0.03133793893025061,-0.037950214968083915,0.12863785486954882,0.0,100.0,135.29219044995256,22.84620728524204,21.5251156929164,71.80632661477637,AAPL
